Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
0.08758544921875;1.37128799653783;3.2537841796875E-05;1;1;0.00130540664494038;-0.00148183746635914;100 µA
0.08514404296875;1.61542899592143;2.4530029296875E-05;1;2;0.00130540664494038;-0.00148183746635914;100 µA
0.08270263671875;1.85956999530504;1.92840576171875E-05;1;3;0.00130540664494038;-0.00148183746635914;100 µA
0.08026123046875;2.10371099468864;1.54327392578125E-05;1;4;0.00130540664494038;-0.00148183746635914;100 µA
0.07781982421875;2.34785199407224;1.2530517578125E-05;1;5;0.00130540664494038;-0.00148183746635914;100 µA
0.07537841796875;2.59199299345585;1.029052734375E-05;1;6;0.00130540664494038;-0.00148183746635914;100 µA
0.07293701171875;2.83613399283945;8.4381103515625E-06;1;7;0.00130540664494038;-0.00148183746635914;100 µA
0.07049560546875;3.08027499222305;6.82373046875E-06;1;8;0.00130540664494038;-0.00148183746635914;100 µA
0.06805419921875;3.32441599160666;5.4290771484375E-06;1;9;0.00130540664494038;-0.00148183746635914;100 µA
0.06561279296875;3.56855699099026;4.3341064453125E-06;1;10;0.00130540664494038;-0.00148183746635914;100 µA
0.06317138671875;3.81269799037386;3.43902587890625E-06;1;11;0.00130540664494038;-0.00148183746635914;100 µA
0.06072998046875;4.05683898975747;2.63214111328125E-06;1;12;0.00130540664494038;-0.00148183746635914;10 µA
0.05828857421875;4.30097998914107;1.904296875E-06;1;13;0.00130540664494038;-0.00148183746635914;10 µA
0.05584716796875;4.54512098852467;1.260986328125E-06;1;14;0.00130540664494038;-0.00148183746635914;10 µA
0.05340576171875;4.78926198790828;7.4462890625E-07;1;15;0.00130540664494038;-0.00148183746635914;10 µA
0.05096435546875;5.03340298729188;3.4881591796875E-07;1;16;0.00130540664494038;-0.00148183746635914;10 µA
0.04852294921875;5.27754398667548;1.64794921875003E-09;1;17;0.00130540664494038;-0.00148183746635914;10 µA
0.04608154296875;5.52168498605909;-3.302001953125E-07;1;18;0.00130540664494038;-0.00148183746635914;10 µA
